1,1.098,0,1,0,0.5,1,5
2,1.098,0,1,0,0.5,1,0
2,-1.5,-1.2,1,0,0.5,1,0
2,-1.5,1.2,1,0,0.5,1,0
2,1.098,0,1,0,0.5,1,0
2,-1.5,-1.2,1,0,0.5,1,0
2,-1.5,1.2,1,0,0.5,1,0
2,1.098,0,1,0,0.5,1,0
5,1.098,0,1,0,0.5,1,60
